Regular Timestamp,Timestamp (Number),Distance (cm)
12:27:26.262,44846.262,228.58
12:27:26.293,44846.293,227.94
12:27:26.326,44846.326,227.25
12:27:26.358,44846.358,227.12
12:27:26.390,44846.39,226.91
12:27:26.422,44846.422,226.71
12:27:26.455,44846.455,226.11
12:27:26.487,44846.488,226.36
12:27:26.519,44846.519,226.21
12:27:26.551,44846.551,227.32
12:27:26.584,44846.584,225.93
12:27:26.616,44846.616,225.85
12:27:26.648,44846.648,225.66
12:27:26.681,44846.681,226.0
12:27:26.713,44846.713,226.28
12:27:26.745,44846.746,226.17
12:27:26.778,44846.778,225.18
12:27:26.810,44846.81,225.09
12:27:26.842,44846.842,224.94
12:27:26.874,44846.874,225.69
12:27:26.906,44846.906,224.72
12:27:26.938,44846.939,224.56
12:27:26.971,44846.971,225.75
12:27:27.003,44847.003,225.21
12:27:27.035,44847.035,224.27
12:27:27.067,44847.067,224.53
12:27:27.099,44847.1,224.08
12:27:27.132,44847.132,224.05
12:27:27.164,44847.164,224.82
12:27:27.196,44847.196,223.41
12:27:27.228,44847.228,223.72
12:27:27.260,44847.26,224.49
12:27:27.293,44847.293,224.0
12:27:27.325,44847.325,223.34
12:27:27.357,44847.357,223.62
12:27:27.392,44847.392,223.09
12:27:27.421,44847.421,223.77
12:27:27.453,44847.453,222.68
12:27:27.485,44847.485,222.09
12:27:27.517,44847.517,221.94
12:27:27.549,44847.549,221.8
12:27:27.581,44847.581,221.61
12:27:27.613,44847.613,221.46
12:27:27.645,44847.645,221.36
12:27:27.677,44847.677,222.49
12:27:27.709,44847.709,221.46
12:27:27.741,44847.741,222.21
12:27:27.773,44847.773,220.77
12:27:27.805,44847.805,220.63
12:27:27.837,44847.837,220.91
12:27:27.869,44847.869,220.38
12:27:27.901,44847.901,220.26
12:27:27.933,44847.933,220.12
12:27:27.965,44847.965,219.98
12:27:27.997,44847.997,221.15
12:27:28.029,44848.029,220.21
12:27:28.060,44848.061,220.07
12:27:28.092,44848.092,219.9
12:27:28.124,44848.124,219.38
12:27:28.156,44848.156,219.25
12:27:28.188,44848.188,219.06
12:27:28.220,44848.22,218.89
12:27:28.252,44848.252,218.78
12:27:28.284,44848.284,219.91
12:27:28.315,44848.315,218.92
12:27:28.347,44848.347,218.32
12:27:28.379,44848.379,218.58
12:27:28.411,44848.411,218.05
12:27:28.443,44848.443,217.86
12:27:28.474,44848.474,218.17
12:27:28.506,44848.506,217.55
12:27:28.538,44848.538,218.68
12:27:28.570,44848.57,217.24
12:27:28.602,44848.602,217.98
12:27:28.633,44848.634,217.03
12:27:28.665,44848.665,218.13
12:27:28.697,44848.697,216.69
12:27:28.729,44848.729,216.57
12:27:28.760,44848.761,217.34
12:27:28.792,44848.793,216.72
12:27:28.824,44848.824,216.16
12:27:28.855,44848.855,216.54
12:27:28.887,44848.888,217.27
12:27:28.919,44848.919,217.17
12:27:28.953,44848.953,216.24
12:27:28.983,44848.983,215.71
12:27:29.014,44849.014,215.56
12:27:29.046,44849.046,216.71
12:27:29.077,44849.078,215.37
12:27:29.109,44849.109,214.82
12:27:29.141,44849.141,215.22
12:27:29.172,44849.172,215.92
12:27:29.204,44849.204,215.39
12:27:29.236,44849.236,215.8
12:27:29.267,44849.267,214.91
12:27:29.299,44849.299,216.14
12:27:29.331,44849.331,214.82
12:27:29.362,44849.362,214.74
12:27:29.394,44849.394,215.95
12:27:29.426,44849.426,214.96
12:27:29.457,44849.458,214.43
12:27:29.489,44849.489,214.82
12:27:29.520,44849.521,215.06
12:27:29.552,44849.552,214.1
12:27:29.584,44849.584,213.98
12:27:29.615,44849.615,213.83
12:27:29.647,44849.647,214.13
12:27:29.678,44849.678,213.5
12:27:29.710,44849.71,214.67
12:27:29.741,44849.741,213.6
12:27:29.773,44849.773,213.05
12:27:29.805,44849.805,214.19
12:27:29.836,44849.836,212.81
12:27:29.868,44849.868,212.63
12:27:29.900,44849.9,212.9
12:27:29.930,44849.93,212.25
12:27:29.962,44849.962,212.16
12:27:29.993,44849.993,212.8
12:27:30.024,44850.024,213.09
12:27:30.056,44850.056,211.94
12:27:30.088,44850.088,211.37
12:27:30.119,44850.119,212.03
12:27:30.150,44850.15,212.2
12:27:30.182,44850.182,211.56
12:27:30.213,44850.214,210.84
12:27:30.245,44850.245,211.07
12:27:30.276,44850.276,209.98
12:27:30.307,44850.307,209.68
12:27:30.339,44850.339,209.5
12:27:30.370,44850.37,209.26
12:27:30.401,44850.401,209.86
12:27:30.432,44850.433,208.8
12:27:30.464,44850.464,208.61
12:27:30.495,44850.495,208.39
12:27:30.526,44850.526,208.1
12:27:30.558,44850.558,207.93
12:27:30.589,44850.589,207.77
12:27:30.619,44850.62,207.58
12:27:30.651,44850.651,206.9
12:27:30.682,44850.682,207.14
12:27:30.713,44850.713,206.52
12:27:30.744,44850.744,206.83
12:27:30.776,44850.776,206.64
12:27:30.807,44850.808,207.34
12:27:30.838,44850.838,207.17
12:27:30.869,44850.87,206.18
12:27:30.900,44850.9,206.04
12:27:30.932,44850.932,206.38
12:27:30.962,44850.962,205.82
12:27:30.993,44850.994,205.77
12:27:31.024,44851.024,205.66
12:27:31.056,44851.056,205.61
12:27:31.086,44851.087,205.95
12:27:31.117,44851.118,205.92
12:27:31.148,44851.148,205.85
12:27:31.179,44851.179,205.34
12:27:31.210,44851.21,205.32
12:27:31.241,44851.242,204.84
12:27:31.272,44851.273,205.17
12:27:31.303,44851.304,205.08
12:27:31.335,44851.335,204.98
12:27:31.366,44851.366,205.73
12:27:31.397,44851.397,204.74
12:27:31.428,44851.428,204.62
12:27:31.459,44851.459,204.46
12:27:31.490,44851.49,204.75
12:27:31.521,44851.521,205.06
12:27:31.552,44851.552,204.43
12:27:31.583,44851.583,203.91
12:27:31.614,44851.614,203.78
12:27:31.646,44851.646,204.93
12:27:31.676,44851.676,204.34
12:27:31.707,44851.707,203.31
12:27:31.738,44851.738,204.05
12:27:31.769,44851.769,203.06
12:27:31.800,44851.8,203.71
12:27:31.831,44851.831,203.59
12:27:31.862,44851.862,202.52
12:27:31.893,44851.893,202.34
12:27:31.924,44851.924,201.75
12:27:31.954,44851.954,202.4
12:27:31.985,44851.985,201.92
12:27:32.016,44852.016,201.7
12:27:32.047,44852.047,201.92
12:27:32.078,44852.078,201.8
12:27:32.109,44852.109,201.29
12:27:32.140,44852.14,201.6
12:27:32.170,44852.17,201.02
12:27:32.201,44852.201,200.79
12:27:32.232,44852.232,201.5
12:27:32.263,44852.263,201.74
12:27:32.293,44852.293,200.24
12:27:32.324,44852.324,201.39
12:27:32.355,44852.355,199.9
12:27:32.386,44852.386,200.59
12:27:32.417,44852.417,200.41
12:27:32.448,44852.448,200.33
12:27:32.478,44852.478,200.16
12:27:32.509,44852.509,199.11
12:27:32.540,44852.54,199.03
12:27:32.570,44852.57,198.87
12:27:32.601,44852.601,199.2
12:27:32.631,44852.631,199.52
12:27:32.662,44852.662,198.56
12:27:32.693,44852.693,198.37
12:27:32.724,44852.724,198.31
12:27:32.754,44852.754,199.04
12:27:32.785,44852.785,197.95
12:27:32.816,44852.816,197.88
12:27:32.846,44852.846,197.76
12:27:32.877,44852.877,198.48
12:27:32.907,44852.907,197.1
12:27:32.938,44852.938,197.36
12:27:32.968,44852.969,196.92
12:27:32.999,44852.999,197.21
12:27:33.029,44853.03,197.12
12:27:33.060,44853.06,197.53
12:27:33.091,44853.091,197.0
12:27:33.121,44853.121,196.54
12:27:33.152,44853.152,197.71
12:27:33.182,44853.182,197.62
12:27:33.213,44853.213,196.32
12:27:33.243,44853.243,196.59
12:27:33.274,44853.274,196.56
12:27:33.305,44853.305,196.4
12:27:33.335,44853.335,195.94
12:27:33.366,44853.366,195.78
12:27:33.396,44853.396,195.73
12:27:33.427,44853.427,196.5
12:27:33.457,44853.457,196.06
12:27:33.488,44853.488,195.94
12:27:33.518,44853.518,195.46
12:27:33.549,44853.549,195.3
12:27:33.579,44853.579,196.13
12:27:33.610,44853.61,196.44
12:27:33.640,44853.64,195.46
12:27:33.671,44853.671,195.32
12:27:33.701,44853.701,194.82
12:27:33.732,44853.732,194.65
12:27:33.762,44853.762,195.8
12:27:33.793,44853.793,194.72
12:27:33.823,44853.823,194.64
12:27:33.853,44853.854,195.41
12:27:33.884,44853.884,194.33
12:27:33.914,44853.915,194.24
12:27:33.945,44853.945,194.09
12:27:33.975,44853.976,194.02
12:27:34.006,44854.006,195.15
12:27:34.036,44854.036,194.19
12:27:34.066,44854.066,194.52
12:27:34.097,44854.097,193.54
12:27:34.127,44854.127,193.45
12:27:34.157,44854.158,193.73
12:27:34.188,44854.188,193.21
12:27:34.219,44854.219,193.62
12:27:34.249,44854.249,193.06
12:27:34.279,44854.279,192.95
12:27:34.310,44854.31,192.89
12:27:34.339,44854.34,192.78
12:27:34.370,44854.37,193.55
12:27:34.400,44854.4,192.22
12:27:34.430,44854.43,192.13
12:27:34.461,44854.461,192.01
12:27:34.491,44854.491,192.34
12:27:34.521,44854.521,192.23
12:27:34.552,44854.552,192.94
12:27:34.582,44854.582,192.49
12:27:34.613,44854.613,191.93
12:27:34.643,44854.643,192.68
12:27:34.673,44854.673,191.79
12:27:34.703,44854.703,191.69
12:27:34.734,44854.734,192.03
12:27:34.764,44854.764,191.09
12:27:34.795,44854.796,191.09
12:27:34.824,44854.825,191.05
12:27:34.854,44854.855,191.03
12:27:34.885,44854.885,191.82
12:27:34.915,44854.915,191.29
12:27:34.945,44854.945,191.31
12:27:34.976,44854.976,191.24
12:27:35.006,44855.006,191.15
12:27:35.036,44855.036,191.03
12:27:35.066,44855.066,191.05
12:27:35.096,44855.097,190.98
12:27:35.126,44855.127,190.88
12:27:35.157,44855.157,190.76
12:27:35.187,44855.187,190.64
12:27:35.217,44855.217,190.21
12:27:35.248,44855.248,191.34
12:27:35.277,44855.278,190.33
12:27:35.308,44855.308,191.55
12:27:35.338,44855.338,190.14
12:27:35.369,44855.369,190.47
12:27:35.398,44855.398,190.83
12:27:35.429,44855.429,189.88
12:27:35.459,44855.459,189.8
12:27:35.489,44855.489,190.59
12:27:35.519,44855.519,190.02
12:27:35.549,44855.549,189.56
12:27:35.579,44855.58,190.81
12:27:35.609,44855.61,188.99
12:27:35.640,44855.64,189.75
12:27:35.670,44855.67,189.25
12:27:35.700,44855.7,188.79
12:27:35.730,44855.73,188.67
12:27:35.760,44855.76,188.55
12:27:35.790,44855.79,188.43
12:27:35.820,44855.82,189.2
12:27:35.850,44855.851,188.67
12:27:35.880,44855.881,188.12
12:27:35.910,44855.911,189.3
12:27:35.941,44855.941,187.9
12:27:35.970,44855.971,187.78
12:27:36.000,44856.001,187.66
12:27:36.030,44856.031,187.95
12:27:36.060,44856.061,187.42
12:27:36.090,44856.091,187.35
12:27:36.120,44856.121,187.18
12:27:36.150,44856.151,187.95
12:27:36.181,44856.181,186.99
12:27:36.211,44856.211,186.88
12:27:36.241,44856.241,186.8
12:27:36.271,44856.271,186.25
12:27:36.300,44856.301,187.02
12:27:36.330,44856.331,186.49
12:27:36.360,44856.36,186.44
12:27:36.390,44856.39,186.33
12:27:36.420,44856.42,186.68
12:27:36.451,44856.451,186.23
12:27:36.480,44856.48,186.99
12:27:36.510,44856.51,185.99
12:27:36.540,44856.54,185.92
12:27:36.570,44856.57,185.82
12:27:36.600,44856.6,186.61
12:27:36.630,44856.63,185.6
12:27:36.660,44856.66,185.53
12:27:36.690,44856.69,185.44
12:27:36.720,44856.72,185.8
12:27:36.750,44856.75,186.59
12:27:36.779,44856.78,185.6
12:27:36.809,44856.81,185.55
12:27:36.839,44856.839,185.48
12:27:36.869,44856.869,185.8
12:27:36.899,44856.899,184.86
12:27:36.929,44856.929,184.72
12:27:36.959,44856.96,184.64
12:27:36.989,44856.989,185.79
12:27:37.019,44857.019,184.38
12:27:37.048,44857.049,185.15
12:27:37.078,44857.078,184.6
12:27:37.108,44857.108,184.55
12:27:37.138,44857.138,183.95
12:27:37.168,44857.168,183.9
12:27:37.197,44857.197,184.24
12:27:37.227,44857.227,184.62
12:27:37.257,44857.257,184.52
12:27:37.287,44857.287,184.0
12:27:37.317,44857.317,183.54
12:27:37.346,44857.347,184.74
12:27:37.376,44857.376,183.76
12:27:37.406,44857.407,183.71
12:27:37.436,44857.436,183.59
12:27:37.466,44857.466,183.97
12:27:37.496,44857.496,183.85
12:27:37.526,44857.526,184.21
12:27:37.555,44857.555,183.33
12:27:37.585,44857.585,184.07
12:27:37.615,44857.615,183.13
12:27:37.644,44857.645,183.06
12:27:37.674,44857.674,183.01
12:27:37.704,44857.704,183.78
12:27:37.734,44857.734,183.18
12:27:37.764,44857.764,182.27
12:27:37.793,44857.794,183.04
12:27:37.823,44857.823,182.56
12:27:37.853,44857.853,182.42
12:27:37.882,44857.883,182.34
12:27:37.912,44857.913,182.32
12:27:37.942,44857.942,182.18
12:27:37.972,44857.972,182.96
12:27:38.001,44858.001,182.03
12:27:38.031,44858.031,181.94
12:27:38.061,44858.061,181.84
12:27:38.090,44858.09,181.76
12:27:38.120,44858.12,181.72
12:27:38.150,44858.15,181.6
12:27:38.180,44858.18,181.53
12:27:38.209,44858.209,181.57
12:27:38.239,44858.239,181.89
12:27:38.269,44858.269,181.81
12:27:38.298,44858.298,181.36
12:27:38.328,44858.328,181.22
12:27:38.358,44858.358,182.0
12:27:38.387,44858.388,181.93
12:27:38.417,44858.417,180.49
12:27:38.446,44858.447,180.38
12:27:38.476,44858.476,181.17
12:27:38.506,44858.506,180.14
12:27:38.535,44858.536,180.49
12:27:38.565,44858.565,179.94
12:27:38.594,44858.595,179.8
12:27:38.624,44858.624,180.57
12:27:38.654,44858.654,179.51
12:27:38.683,44858.684,179.92
12:27:38.713,44858.713,179.32
12:27:38.742,44858.742,179.22
12:27:38.772,44858.772,179.18
12:27:38.801,44858.801,179.1
12:27:38.831,44858.831,179.82
12:27:38.860,44858.861,178.84
12:27:38.890,44858.89,179.18
12:27:38.919,44858.92,178.7
12:27:38.949,44858.95,178.98
12:27:38.978,44858.978,178.48
12:27:39.008,44859.008,178.31
12:27:39.037,44859.038,178.27
12:27:39.067,44859.067,178.17
12:27:39.096,44859.096,178.12
12:27:39.126,44859.126,178.84
12:27:39.155,44859.155,179.22
12:27:39.185,44859.185,177.79
12:27:39.215,44859.215,177.79
12:27:39.244,44859.244,177.64
12:27:39.273,44859.273,177.62
12:27:39.303,44859.303,178.38
12:27:39.332,44859.332,177.88
12:27:39.362,44859.362,177.35
12:27:39.391,44859.391,177.33
12:27:39.420,44859.421,177.66
12:27:39.450,44859.45,177.14
12:27:39.479,44859.48,177.97
12:27:39.509,44859.509,177.85
12:27:39.538,44859.538,176.97
12:27:39.568,44859.568,176.85
12:27:39.597,44859.597,176.8
12:27:39.627,44859.627,176.68
12:27:39.656,44859.656,176.59
12:27:39.685,44859.685,177.86
12:27:39.715,44859.715,176.83
12:27:39.744,44859.744,176.39
12:27:39.773,44859.773,176.35
12:27:39.804,44859.804,176.25
12:27:39.832,44859.832,176.25
12:27:39.861,44859.862,177.47
12:27:39.891,44859.891,176.13
12:27:39.920,44859.92,176.58
12:27:39.950,44859.95,176.97
12:27:39.979,44859.979,176.15
12:27:40.008,44860.009,176.13
12:27:40.038,44860.038,176.1
12:27:40.067,44860.067,176.52
12:27:40.096,44860.097,176.08
12:27:40.126,44860.126,176.44
12:27:40.155,44860.155,176.9
12:27:40.185,44860.185,176.4
12:27:40.214,44860.214,176.03
12:27:40.244,44860.244,176.39
12:27:40.273,44860.273,176.34
12:27:40.302,44860.303,176.32
12:27:40.332,44860.332,175.86
12:27:40.361,44860.361,176.16
12:27:40.390,44860.39,176.59
12:27:40.420,44860.42,176.52
12:27:40.449,44860.449,176.51
12:27:40.479,44860.479,175.99
12:27:40.508,44860.508,176.71
12:27:40.538,44860.538,175.84
12:27:40.567,44860.567,176.7
12:27:40.596,44860.596,176.59
12:27:40.625,44860.625,176.54
12:27:40.655,44860.655,175.67
12:27:40.684,44860.684,175.99
12:27:40.713,44860.714,175.56
12:27:40.742,44860.743,175.55
12:27:40.772,44860.772,175.46
12:27:40.801,44860.801,175.5
12:27:40.830,44860.83,175.44
12:27:40.860,44860.86,176.22
12:27:40.889,44860.889,176.22
12:27:40.918,44860.918,175.31
12:27:40.948,44860.948,175.26
12:27:40.977,44860.977,175.22
12:27:41.006,44861.006,175.14
12:27:41.036,44861.036,175.08
12:27:41.065,44861.065,174.59
12:27:41.094,44861.094,175.43
12:27:41.123,44861.124,174.86
12:27:41.153,44861.153,174.36
12:27:41.182,44861.182,175.1
12:27:41.211,44861.211,174.21
12:27:41.241,44861.241,174.12
12:27:41.270,44861.27,174.88
12:27:41.299,44861.299,174.72
12:27:41.328,44861.328,173.78
12:27:41.357,44861.357,173.64
12:27:41.387,44861.387,173.94
12:27:41.416,44861.416,173.8
12:27:41.445,44861.445,173.25
12:27:41.474,44861.474,173.63
12:27:41.503,44861.504,173.03
12:27:41.532,44861.533,173.8
12:27:41.562,44861.562,172.82
12:27:41.591,44861.591,172.7
12:27:41.620,44861.62,172.48
12:27:41.649,44861.649,173.34
12:27:41.678,44861.678,173.21
12:27:41.707,44861.708,173.11
12:27:41.737,44861.737,172.51
12:27:41.766,44861.766,173.35
12:27:41.795,44861.795,172.43
12:27:41.824,44861.824,172.8
12:27:41.854,44861.854,171.84
12:27:41.882,44861.882,171.79
12:27:41.912,44861.912,171.72
12:27:41.941,44861.941,172.48
12:27:41.970,44861.97,171.53
12:27:41.999,44861.999,172.72
12:27:42.028,44862.028,171.35
12:27:42.057,44862.057,171.24
12:27:42.086,44862.087,172.0
12:27:42.115,44862.115,171.83
12:27:42.144,44862.144,172.2
12:27:42.173,44862.173,170.81
12:27:42.202,44862.202,171.07
12:27:42.231,44862.232,170.54
12:27:42.260,44862.26,170.4
12:27:42.290,44862.29,170.66
12:27:42.318,44862.319,171.02
12:27:42.347,44862.348,169.97
12:27:42.376,44862.376,170.69
12:27:42.406,44862.406,170.13
12:27:42.435,44862.435,169.61
12:27:42.463,44862.464,169.85
12:27:42.492,44862.492,169.29
12:27:42.521,44862.521,169.15
12:27:42.550,44862.551,169.01
12:27:42.579,44862.579,168.88
12:27:42.608,44862.608,169.1
12:27:42.637,44862.637,168.12
12:27:42.666,44862.666,168.02
12:27:42.695,44862.695,168.69
12:27:42.724,44862.724,168.91
12:27:42.753,44862.753,167.9
12:27:42.781,44862.782,167.76
12:27:42.811,44862.811,167.59
12:27:42.839,44862.839,168.31
12:27:42.868,44862.869,167.28
12:27:42.897,44862.897,168.07
12:27:42.926,44862.926,167.06
12:27:42.955,44862.955,168.14
12:27:42.984,44862.984,166.66
12:27:43.012,44863.012,166.87
12:27:43.041,44863.041,167.16
12:27:43.070,44863.07,166.13
12:27:43.099,44863.099,166.75
12:27:43.127,44863.128,165.67
12:27:43.156,44863.156,166.39
12:27:43.185,44863.185,165.34
12:27:43.213,44863.214,164.71
12:27:43.242,44863.242,164.93
12:27:43.271,44863.271,164.83
12:27:43.300,44863.3,165.03
12:27:43.328,44863.328,164.49
12:27:43.357,44863.357,164.43
12:27:43.386,44863.386,165.14
12:27:43.414,44863.414,165.05
12:27:43.443,44863.443,164.11
12:27:43.472,44863.472,164.38
12:27:43.500,44863.5,163.82
12:27:43.529,44863.529,163.82
12:27:43.558,44863.558,164.55
12:27:43.586,44863.586,164.02
12:27:43.615,44863.615,163.56
12:27:43.643,44863.644,163.42
12:27:43.672,44863.672,163.77
12:27:43.701,44863.701,163.29
12:27:43.729,44863.729,163.54
12:27:43.758,44863.758,163.06
12:27:43.787,44863.787,163.8
12:27:43.815,44863.815,163.71
12:27:43.844,44863.844,163.2
12:27:43.872,44863.873,163.49
12:27:43.901,44863.901,162.58
12:27:43.930,44863.93,162.44
12:27:43.958,44863.958,162.36
12:27:43.987,44863.987,162.24
12:27:44.015,44864.016,162.44
12:27:44.044,44864.044,162.41
12:27:44.072,44864.072,162.68
12:27:44.101,44864.101,161.72
12:27:44.129,44864.129,161.57
12:27:44.158,44864.158,161.9
12:27:44.187,44864.187,161.35
12:27:44.215,44864.215,161.24
12:27:44.243,44864.243,160.63
12:27:44.272,44864.272,160.92
12:27:44.300,44864.301,160.82
12:27:44.329,44864.329,160.63
12:27:44.357,44864.358,161.3
12:27:44.385,44864.386,161.09
12:27:44.414,44864.414,159.7
12:27:44.442,44864.442,159.51
12:27:44.471,44864.471,160.22
12:27:44.499,44864.499,159.25
12:27:44.528,44864.528,159.53
12:27:44.556,44864.556,159.51
12:27:44.584,44864.584,159.39
12:27:44.612,44864.613,160.56
12:27:44.641,44864.641,159.24
12:27:44.669,44864.669,159.17
12:27:44.697,44864.698,159.0
12:27:44.726,44864.726,159.34
12:27:44.754,44864.754,159.72
12:27:44.782,44864.782,158.72
12:27:44.811,44864.811,159.03
12:27:44.839,44864.839,158.89
12:27:44.868,44864.868,158.31
12:27:44.896,44864.896,158.64
12:27:44.924,44864.924,158.12
12:27:44.952,44864.952,157.95
12:27:44.981,44864.981,157.92
12:27:45.009,44865.009,158.67
12:27:45.037,44865.038,157.73
12:27:45.066,44865.066,157.68
12:27:45.094,44865.094,157.21
12:27:45.122,44865.122,157.54
12:27:45.150,44865.15,157.56
12:27:45.178,44865.178,157.09
12:27:45.207,44865.207,157.11
12:27:45.235,44865.235,157.49
12:27:45.263,44865.263,157.47
12:27:45.291,44865.291,157.85
12:27:45.320,44865.32,158.24
12:27:45.348,44865.348,157.35
12:27:45.376,44865.376,157.76
12:27:45.404,44865.405,158.14
12:27:45.433,44865.433,158.14
12:27:45.461,44865.461,157.2
12:27:45.489,44865.489,157.13
12:27:45.518,44865.518,157.99
12:27:45.546,44865.546,157.9
12:27:45.574,44865.574,156.99
12:27:45.602,44865.603,156.85
12:27:45.631,44865.631,157.66
12:27:45.659,44865.659,156.7
12:27:45.687,44865.687,157.08
12:27:45.715,44865.715,156.53
12:27:45.743,44865.744,156.94
12:27:45.772,44865.772,156.03
12:27:45.800,44865.8,155.98
12:27:45.828,44865.828,155.91
12:27:45.856,44865.856,156.22
12:27:45.884,44865.884,156.2
12:27:45.913,44865.913,156.63
12:27:45.941,44865.941,156.15
12:27:45.969,44865.969,156.44
12:27:45.997,44865.997,156.89
12:27:46.025,44866.025,155.93
12:27:46.053,44866.054,155.5
12:27:46.082,44866.082,155.82
12:27:46.110,44866.11,155.81
12:27:46.138,44866.138,155.74
12:27:46.166,44866.166,155.7
12:27:46.194,44866.195,155.65
12:27:46.222,44866.223,156.05
12:27:46.250,44866.25,155.53
12:27:46.279,44866.279,155.5
12:27:46.307,44866.307,155.43
12:27:46.335,44866.335,155.38
12:27:46.363,44866.363,155.77
12:27:46.391,44866.391,156.15
12:27:46.419,44866.419,155.26
12:27:46.447,44866.447,154.78
12:27:46.475,44866.476,155.53
12:27:46.504,44866.504,155.94
12:27:46.532,44866.532,155.5
12:27:46.560,44866.56,154.98
12:27:46.588,44866.588,154.45
12:27:46.616,44866.616,154.38
12:27:46.644,44866.644,154.37
12:27:46.672,44866.672,154.33
12:27:46.700,44866.7,154.62
12:27:46.728,44866.728,154.56
12:27:46.756,44866.757,154.09
12:27:46.784,44866.784,154.02
12:27:46.812,44866.813,154.3
12:27:46.840,44866.841,155.02
12:27:46.869,44866.869,154.42
12:27:46.897,44866.897,154.8
12:27:46.925,44866.925,154.21
12:27:46.953,44866.953,153.6
12:27:46.981,44866.981,153.06
12:27:47.009,44867.009,153.36
12:27:47.037,44867.037,153.18
12:27:47.065,44867.065,153.03
12:27:47.093,44867.093,152.88
12:27:47.121,44867.121,153.17
12:27:47.149,44867.149,152.65
12:27:47.177,44867.177,152.57
12:27:47.205,44867.205,152.43
12:27:47.233,44867.233,153.22
12:27:47.261,44867.261,152.29
12:27:47.289,44867.289,152.21
12:27:47.317,44867.317,151.69
12:27:47.345,44867.345,152.84
12:27:47.373,44867.373,151.47
12:27:47.401,44867.401,151.38
12:27:47.428,44867.428,151.31
12:27:47.457,44867.457,151.57
12:27:47.484,44867.484,151.88
12:27:47.512,44867.512,151.31
12:27:47.540,44867.54,151.69
12:27:47.568,44867.568,151.11
12:27:47.596,44867.596,151.01
12:27:47.624,44867.625,151.37
12:27:47.652,44867.652,150.44
12:27:47.680,44867.68,151.59
12:27:47.708,44867.708,151.06
12:27:47.736,44867.736,151.01
12:27:47.763,44867.763,150.11
12:27:47.791,44867.791,150.35
12:27:47.819,44867.819,149.84
12:27:47.847,44867.847,150.1
12:27:47.875,44867.875,150.49
12:27:47.902,44867.902,149.57
12:27:47.930,44867.93,149.81
12:27:47.958,44867.958,149.72
12:27:47.986,44867.986,150.47
12:27:48.014,44868.014,149.51
12:27:48.041,44868.041,149.07
12:27:48.069,44868.069,148.95
12:27:48.097,44868.097,149.72
12:27:48.125,44868.125,148.81
12:27:48.152,44868.152,148.74
12:27:48.180,44868.18,149.45
12:27:48.208,44868.208,148.48
12:27:48.236,44868.236,148.42
12:27:48.263,44868.264,149.21
12:27:48.292,44868.292,148.26
12:27:48.319,44868.319,148.57
12:27:48.347,44868.347,149.34
12:27:48.375,44868.375,148.47
12:27:48.402,44868.403,148.33
12:27:48.430,44868.43,148.24
12:27:48.458,44868.458,147.73
12:27:48.485,44868.485,148.02
12:27:48.513,44868.513,148.38
12:27:48.541,44868.541,147.8
12:27:48.568,44868.568,147.3
12:27:48.596,44868.596,147.16
12:27:48.624,44868.624,147.11
12:27:48.651,44868.652,147.35
12:27:48.679,44868.679,148.12
12:27:48.707,44868.707,147.54
12:27:48.735,44868.735,147.1
12:27:48.762,44868.762,146.53
12:27:48.790,44868.79,146.87
12:27:48.817,44868.818,147.18
12:27:48.845,44868.845,146.65
12:27:48.872,44868.873,146.24
12:27:48.900,44868.9,146.08
12:27:48.928,44868.928,147.34
12:27:48.956,44868.956,145.96
12:27:48.983,44868.983,146.24
12:27:49.011,44869.011,145.83
12:27:49.038,44869.038,146.51
12:27:49.066,44869.066,146.0
12:27:49.093,44869.094,145.52
12:27:49.121,44869.121,146.26
12:27:49.149,44869.149,145.77
12:27:49.176,44869.177,145.17
12:27:49.204,44869.204,145.52
12:27:49.231,44869.232,145.04
12:27:49.259,44869.259,145.35
12:27:49.287,44869.287,144.85
12:27:49.314,44869.314,145.57
12:27:49.341,44869.341,145.07
12:27:49.369,44869.37,145.41
12:27:49.397,44869.397,144.51
12:27:49.424,44869.424,144.78
12:27:49.452,44869.452,144.28
12:27:49.479,44869.479,144.13
12:27:49.506,44869.507,144.47
12:27:49.534,44869.534,145.16
12:27:49.562,44869.562,144.18
12:27:49.589,44869.589,144.45
12:27:49.617,44869.617,144.33
12:27:49.644,44869.644,144.66
12:27:49.672,44869.672,143.68
12:27:49.699,44869.699,143.53
12:27:49.726,44869.726,143.8
12:27:49.754,44869.754,143.75
12:27:49.781,44869.782,144.04
12:27:49.809,44869.809,142.67
12:27:49.837,44869.837,143.84
12:27:49.864,44869.864,142.52
12:27:49.891,44869.891,142.41
12:27:49.918,44869.918,143.15
12:27:49.946,44869.946,142.59
12:27:49.973,44869.974,142.04
12:27:50.000,44870.001,142.77
12:27:50.028,44870.028,142.62
12:27:50.055,44870.055,141.62
12:27:50.083,44870.083,141.83
12:27:50.110,44870.11,142.1
12:27:50.137,44870.137,141.14
12:27:50.164,44870.164,141.38
12:27:50.192,44870.192,141.28
12:27:50.219,44870.22,141.14
12:27:50.246,44870.247,141.13
12:27:50.274,44870.274,141.47
12:27:50.301,44870.301,140.89
12:27:50.328,44870.329,140.85
12:27:50.356,44870.356,140.44
12:27:50.383,44870.383,140.37
12:27:50.410,44870.41,141.62
12:27:50.438,44870.438,140.66
12:27:50.465,44870.465,140.25
12:27:50.492,44870.493,141.47
12:27:50.519,44870.52,140.2
12:27:50.547,44870.547,140.15
12:27:50.574,44870.574,140.03
