Regular Timestamp,Timestamp (Number),Distance (cm)
11:57:45.645,43065.645,220.27
11:57:45.677,43065.677,220.17
11:57:45.709,43065.709,220.15
11:57:45.741,43065.741,220.1
11:57:45.773,43065.773,221.8
11:57:45.805,43065.805,220.07
11:57:45.836,43065.837,220.05
11:57:45.869,43065.869,220.0
11:57:45.900,43065.901,219.97
11:57:45.932,43065.932,221.66
11:57:45.964,43065.964,220.79
11:57:45.996,43065.996,220.33
11:57:46.028,43066.028,221.01
11:57:46.060,43066.06,219.66
11:57:46.092,43066.092,219.59
11:57:46.124,43066.124,220.0
11:57:46.156,43066.156,219.49
11:57:46.188,43066.188,220.33
11:57:46.220,43066.22,220.74
11:57:46.252,43066.252,219.45
11:57:46.283,43066.284,219.4
11:57:46.315,43066.315,220.31
11:57:46.347,43066.347,219.43
11:57:46.379,43066.379,219.81
11:57:46.411,43066.411,219.38
11:57:46.443,43066.443,219.42
11:57:46.475,43066.475,219.42
11:57:46.507,43066.507,219.38
11:57:46.538,43066.539,220.21
11:57:46.570,43066.57,219.42
11:57:46.602,43066.603,219.38
11:57:46.634,43066.634,219.28
11:57:46.666,43066.666,219.3
11:57:46.698,43066.698,220.62
11:57:46.730,43066.73,219.26
11:57:46.762,43066.762,219.21
11:57:46.794,43066.794,219.21
11:57:46.826,43066.826,220.07
11:57:46.857,43066.858,220.51
11:57:46.890,43066.89,219.19
11:57:46.921,43066.922,220.45
11:57:46.953,43066.953,219.55
11:57:46.985,43066.985,219.13
11:57:47.017,43067.017,219.13
11:57:47.049,43067.049,219.14
11:57:47.081,43067.081,219.55
11:57:47.113,43067.113,219.98
11:57:47.145,43067.145,220.36
11:57:47.177,43067.177,219.14
11:57:47.208,43067.209,219.55
11:57:47.241,43067.241,219.5
11:57:47.272,43067.272,219.85
11:57:47.304,43067.304,218.9
11:57:47.336,43067.336,220.58
11:57:47.368,43067.368,218.82
11:57:47.400,43067.4,219.16
11:57:47.432,43067.432,219.55
11:57:47.464,43067.464,219.14
11:57:47.496,43067.496,218.66
11:57:47.528,43067.528,219.47
11:57:47.559,43067.56,218.61
11:57:47.591,43067.591,219.43
11:57:47.623,43067.623,218.99
11:57:47.655,43067.655,218.49
11:57:47.687,43067.687,218.53
11:57:47.719,43067.719,218.47
11:57:47.751,43067.751,218.32
11:57:47.783,43067.783,218.18
11:57:47.814,43067.814,218.1
11:57:47.846,43067.846,219.21
11:57:47.878,43067.878,217.68
11:57:47.909,43067.91,217.41
11:57:47.941,43067.941,217.22
11:57:47.973,43067.973,217.07
11:57:48.005,43068.005,217.77
11:57:48.036,43068.037,216.72
11:57:48.068,43068.068,216.59
11:57:48.100,43068.101,216.91
11:57:48.131,43068.131,216.35
11:57:48.163,43068.163,217.03
11:57:48.195,43068.195,217.34
11:57:48.227,43068.227,216.48
11:57:48.258,43068.258,216.02
11:57:48.290,43068.29,216.02
11:57:48.322,43068.322,217.82
11:57:48.354,43068.354,217.03
11:57:48.386,43068.386,216.09
11:57:48.417,43068.417,216.07
11:57:48.449,43068.449,216.09
11:57:48.481,43068.481,216.04
11:57:48.512,43068.512,215.95
11:57:48.544,43068.544,215.94
11:57:48.575,43068.575,216.26
11:57:48.607,43068.607,216.19
11:57:48.639,43068.639,216.16
11:57:48.671,43068.671,215.54
11:57:48.702,43068.702,216.78
11:57:48.734,43068.734,217.12
11:57:48.765,43068.766,215.28
11:57:48.797,43068.797,215.97
11:57:48.829,43068.829,214.94
11:57:48.861,43068.861,215.63
11:57:48.892,43068.892,214.99
11:57:48.924,43068.924,214.44
11:57:48.956,43068.956,214.27
11:57:48.987,43068.987,214.62
11:57:49.019,43069.019,215.01
11:57:49.051,43069.051,214.05
11:57:49.082,43069.082,214.0
11:57:49.114,43069.114,213.93
11:57:49.145,43069.145,213.48
11:57:49.176,43069.177,213.45
11:57:49.208,43069.208,213.41
11:57:49.240,43069.24,213.84
11:57:49.272,43069.272,213.76
11:57:49.303,43069.303,213.76
11:57:49.335,43069.335,214.5
11:57:49.366,43069.367,214.84
11:57:49.398,43069.398,213.43
11:57:49.429,43069.429,213.4
11:57:49.461,43069.461,214.17
11:57:49.492,43069.492,212.76
11:57:49.524,43069.524,213.59
11:57:49.555,43069.555,214.32
11:57:49.587,43069.587,213.0
11:57:49.618,43069.619,213.67
11:57:49.650,43069.65,212.76
11:57:49.681,43069.682,212.64
11:57:49.713,43069.713,212.18
11:57:49.745,43069.745,212.45
11:57:49.776,43069.776,212.44
11:57:49.807,43069.807,212.39
11:57:49.839,43069.839,212.3
11:57:49.870,43069.87,213.09
11:57:49.902,43069.902,212.52
11:57:49.933,43069.934,212.08
11:57:49.965,43069.965,213.23
11:57:49.996,43069.996,213.19
11:57:50.028,43070.028,212.64
11:57:50.059,43070.059,212.21
11:57:50.091,43070.091,211.63
11:57:50.122,43070.122,212.42
11:57:50.154,43070.154,211.85
11:57:50.185,43070.185,211.82
11:57:50.217,43070.217,212.11
11:57:50.248,43070.248,212.49
11:57:50.279,43070.279,211.1
11:57:50.311,43070.311,210.57
11:57:50.342,43070.342,211.85
11:57:50.374,43070.374,211.29
11:57:50.405,43070.405,210.43
11:57:50.437,43070.437,210.84
11:57:50.468,43070.468,210.76
11:57:50.499,43070.5,210.31
11:57:50.530,43070.531,211.51
11:57:50.562,43070.562,210.16
11:57:50.593,43070.594,212.25
11:57:50.625,43070.625,210.79
11:57:50.656,43070.656,211.99
11:57:50.688,43070.688,210.57
11:57:50.719,43070.719,210.81
11:57:50.750,43070.75,209.81
11:57:50.782,43070.782,209.64
11:57:50.813,43070.813,209.49
11:57:50.844,43070.844,209.3
11:57:50.875,43070.875,210.02
11:57:50.907,43070.907,209.42
11:57:50.938,43070.938,210.19
11:57:50.970,43070.97,210.05
11:57:51.001,43071.001,208.17
11:57:51.032,43071.032,209.35
11:57:51.063,43071.063,209.25
11:57:51.094,43071.094,208.65
11:57:51.126,43071.126,209.37
11:57:51.157,43071.157,208.03
11:57:51.188,43071.188,207.93
11:57:51.219,43071.22,207.38
11:57:51.250,43071.251,207.72
11:57:51.282,43071.282,207.62
11:57:51.313,43071.313,208.48
11:57:51.344,43071.344,207.1
11:57:51.375,43071.376,209.25
11:57:51.407,43071.407,208.39
11:57:51.438,43071.438,208.72
11:57:51.469,43071.47,207.86
11:57:51.500,43071.501,208.22
11:57:51.531,43071.532,207.31
11:57:51.563,43071.563,207.26
11:57:51.594,43071.594,207.1
11:57:51.625,43071.625,207.03
11:57:51.656,43071.656,206.57
11:57:51.687,43071.688,206.98
11:57:51.719,43071.719,208.61
11:57:51.750,43071.75,206.79
11:57:51.781,43071.781,206.3
11:57:51.812,43071.812,207.51
11:57:51.843,43071.844,208.24
11:57:51.874,43071.875,207.22
11:57:51.906,43071.906,207.93
11:57:51.937,43071.937,206.06
11:57:51.968,43071.968,206.78
11:57:51.999,43071.999,207.02
11:57:52.030,43072.03,206.02
11:57:52.061,43072.061,205.05
11:57:52.092,43072.093,204.89
11:57:52.124,43072.124,204.72
11:57:52.154,43072.155,206.67
11:57:52.185,43072.186,204.79
11:57:52.216,43072.217,204.62
11:57:52.248,43072.248,204.84
11:57:52.279,43072.279,203.78
11:57:52.309,43072.309,203.98
11:57:52.341,43072.341,203.74
11:57:52.371,43072.372,203.07
11:57:52.402,43072.402,202.88
11:57:52.433,43072.433,202.73
11:57:52.464,43072.464,202.63
11:57:52.495,43072.496,202.49
11:57:52.526,43072.527,203.71
11:57:52.557,43072.557,202.8
11:57:52.588,43072.588,202.34
11:57:52.619,43072.619,202.2
11:57:52.650,43072.65,202.13
11:57:52.680,43072.681,202.56
11:57:52.712,43072.712,203.33
11:57:52.742,43072.742,201.99
11:57:52.773,43072.773,201.94
11:57:52.804,43072.804,201.96
11:57:52.835,43072.835,202.7
11:57:52.866,43072.866,202.2
11:57:52.897,43072.897,201.74
11:57:52.928,43072.928,202.16
11:57:52.959,43072.959,202.95
11:57:52.990,43072.99,201.6
11:57:53.020,43073.021,202.82
11:57:53.051,43073.052,202.35
11:57:53.082,43073.082,201.82
11:57:53.113,43073.113,202.15
11:57:53.144,43073.144,201.6
11:57:53.175,43073.175,202.37
11:57:53.206,43073.206,201.0
11:57:53.236,43073.236,200.9
11:57:53.267,43073.267,200.74
11:57:53.298,43073.298,200.62
11:57:53.329,43073.329,201.75
11:57:53.360,43073.36,200.71
11:57:53.390,43073.39,200.21
11:57:53.421,43073.421,200.5
11:57:53.452,43073.452,199.95
11:57:53.483,43073.483,199.83
11:57:53.513,43073.514,199.85
11:57:53.545,43073.545,201.08
11:57:53.575,43073.575,201.5
11:57:53.606,43073.606,199.75
11:57:53.636,43073.636,201.05
11:57:53.667,43073.667,200.67
11:57:53.698,43073.698,200.64
11:57:53.729,43073.729,200.64
11:57:53.759,43073.76,200.24
11:57:53.790,43073.79,200.67
11:57:53.821,43073.821,199.8
11:57:53.852,43073.852,199.76
11:57:53.882,43073.882,199.75
11:57:53.913,43073.913,199.73
11:57:53.944,43073.944,199.71
11:57:53.975,43073.975,199.68
11:57:54.006,43074.006,201.36
11:57:54.036,43074.036,199.57
11:57:54.067,43074.067,199.93
11:57:54.098,43074.098,199.52
11:57:54.129,43074.129,199.51
11:57:54.160,43074.16,199.9
11:57:54.190,43074.19,199.83
11:57:54.221,43074.221,199.81
11:57:54.252,43074.252,200.64
11:57:54.282,43074.282,200.07
11:57:54.313,43074.313,200.04
11:57:54.344,43074.344,199.11
11:57:54.374,43074.374,199.39
11:57:54.405,43074.405,200.14
11:57:54.436,43074.436,199.13
11:57:54.467,43074.467,199.42
11:57:54.497,43074.497,198.31
11:57:54.528,43074.528,199.4
11:57:54.559,43074.559,199.21
11:57:54.589,43074.589,199.33
11:57:54.620,43074.62,198.72
11:57:54.651,43074.651,197.33
11:57:54.681,43074.681,197.12
11:57:54.712,43074.712,196.92
11:57:54.743,43074.743,196.8
11:57:54.773,43074.773,197.89
11:57:54.803,43074.804,196.93
11:57:54.834,43074.834,197.12
11:57:54.864,43074.864,196.11
11:57:54.895,43074.895,196.76
11:57:54.925,43074.925,195.78
11:57:54.956,43074.956,195.58
11:57:54.986,43074.987,195.42
11:57:55.017,43075.017,195.25
11:57:55.048,43075.048,195.2
11:57:55.078,43075.078,195.05
11:57:55.108,43075.108,194.96
11:57:55.139,43075.139,194.84
11:57:55.169,43075.169,196.04
11:57:55.200,43075.2,194.7
11:57:55.230,43075.23,195.85
11:57:55.261,43075.261,194.52
11:57:55.291,43075.291,194.41
11:57:55.323,43075.323,194.4
11:57:55.352,43075.352,194.21
11:57:55.382,43075.382,194.12
11:57:55.413,43075.413,195.32
11:57:55.443,43075.444,193.88
11:57:55.474,43075.474,194.19
11:57:55.504,43075.504,194.07
11:57:55.534,43075.534,193.61
11:57:55.565,43075.565,193.9
11:57:55.595,43075.595,193.26
11:57:55.625,43075.625,193.14
11:57:55.656,43075.656,193.45
11:57:55.686,43075.686,192.82
11:57:55.716,43075.717,192.71
11:57:55.747,43075.747,193.01
11:57:55.777,43075.777,192.41
11:57:55.807,43075.807,192.35
11:57:55.838,43075.838,192.23
11:57:55.868,43075.868,192.05
11:57:55.898,43075.898,192.01
11:57:55.929,43075.929,192.34
11:57:55.959,43075.959,192.18
11:57:55.989,43075.989,191.69
11:57:56.019,43076.02,192.01
11:57:56.050,43076.05,191.51
11:57:56.080,43076.08,191.38
11:57:56.110,43076.11,192.59
11:57:56.140,43076.14,191.62
11:57:56.171,43076.171,192.83
11:57:56.201,43076.201,191.81
11:57:56.231,43076.232,192.15
11:57:56.263,43076.263,190.78
11:57:56.293,43076.293,191.99
11:57:56.322,43076.322,191.93
11:57:56.352,43076.353,191.41
11:57:56.383,43076.383,190.45
11:57:56.413,43076.413,190.42
11:57:56.443,43076.443,190.3
11:57:56.474,43076.474,190.23
11:57:56.504,43076.504,190.59
11:57:56.534,43076.534,190.02
11:57:56.564,43076.564,189.95
11:57:56.594,43076.594,190.18
11:57:56.624,43076.624,189.66
11:57:56.655,43076.655,189.51
11:57:56.685,43076.685,189.4
11:57:56.715,43076.715,190.57
11:57:56.745,43076.745,190.0
11:57:56.775,43076.775,189.04
11:57:56.805,43076.805,188.92
11:57:56.835,43076.835,188.36
11:57:56.865,43076.865,189.51
11:57:56.896,43076.896,188.58
11:57:56.926,43076.926,189.76
11:57:56.956,43076.956,188.36
11:57:56.986,43076.986,189.54
11:57:57.016,43077.016,188.15
11:57:57.046,43077.046,188.91
11:57:57.076,43077.076,187.91
11:57:57.107,43077.107,187.74
11:57:57.136,43077.136,187.57
11:57:57.166,43077.166,187.42
11:57:57.196,43077.196,187.24
11:57:57.226,43077.226,187.02
11:57:57.256,43077.257,187.31
11:57:57.286,43077.286,186.75
11:57:57.316,43077.316,187.42
11:57:57.346,43077.346,186.3
11:57:57.376,43077.376,186.13
11:57:57.405,43077.406,185.99
11:57:57.435,43077.436,186.25
11:57:57.465,43077.465,186.16
11:57:57.495,43077.495,185.65
11:57:57.525,43077.525,186.04
11:57:57.555,43077.556,185.48
11:57:57.585,43077.585,185.34
11:57:57.615,43077.616,186.93
11:57:57.645,43077.645,186.87
11:57:57.675,43077.675,185.08
11:57:57.705,43077.705,184.95
11:57:57.735,43077.735,184.84
11:57:57.765,43077.765,184.74
11:57:57.795,43077.795,184.67
11:57:57.824,43077.825,184.59
11:57:57.854,43077.854,185.7
11:57:57.884,43077.884,184.31
11:57:57.914,43077.914,185.55
11:57:57.944,43077.944,184.16
11:57:57.974,43077.974,184.5
11:57:58.004,43078.004,184.93
11:57:58.033,43078.033,184.0
11:57:58.063,43078.063,183.88
11:57:58.093,43078.093,184.65
11:57:58.123,43078.123,184.57
11:57:58.152,43078.153,183.68
11:57:58.182,43078.182,184.43
11:57:58.212,43078.212,183.38
11:57:58.242,43078.242,183.23
11:57:58.272,43078.272,183.09
11:57:58.302,43078.302,183.01
11:57:58.331,43078.331,183.66
11:57:58.361,43078.361,182.53
11:57:58.391,43078.391,182.3
11:57:58.421,43078.421,183.88
11:57:58.450,43078.45,181.94
11:57:58.480,43078.48,181.76
11:57:58.510,43078.51,183.32
11:57:58.539,43078.539,181.52
11:57:58.569,43078.569,183.06
11:57:58.599,43078.599,182.9
11:57:58.629,43078.629,182.41
11:57:58.659,43078.659,182.72
11:57:58.688,43078.688,182.1
11:57:58.718,43078.718,182.39
11:57:58.748,43078.748,180.56
11:57:58.777,43078.777,180.35
11:57:58.806,43078.807,180.64
11:57:58.836,43078.836,180.42
11:57:58.866,43078.866,181.12
11:57:58.895,43078.895,179.66
11:57:58.925,43078.925,179.51
11:57:58.954,43078.954,179.42
11:57:58.984,43078.984,179.23
11:57:59.013,43079.013,179.56
11:57:59.044,43079.044,179.32
11:57:59.073,43079.073,178.81
11:57:59.102,43079.103,179.9
11:57:59.132,43079.132,178.89
11:57:59.161,43079.161,179.68
11:57:59.191,43079.191,179.51
11:57:59.220,43079.221,178.1
11:57:59.250,43079.25,178.81
11:57:59.279,43079.279,177.85
11:57:59.309,43079.309,178.53
11:57:59.338,43079.339,177.57
11:57:59.368,43079.368,178.69
11:57:59.397,43079.397,177.35
11:57:59.427,43079.428,177.19
11:57:59.456,43079.456,177.43
11:57:59.485,43079.485,176.94
11:57:59.515,43079.515,176.8
11:57:59.544,43079.544,176.65
11:57:59.574,43079.574,177.42
11:57:59.603,43079.603,176.37
11:57:59.632,43079.633,177.64
11:57:59.662,43079.662,176.27
11:57:59.691,43079.691,177.45
11:57:59.721,43079.721,176.11
11:57:59.750,43079.75,176.03
11:57:59.780,43079.78,177.3
11:57:59.809,43079.809,175.92
11:57:59.838,43079.838,175.75
11:57:59.867,43079.868,176.56
11:57:59.897,43079.897,176.01
11:57:59.926,43079.926,175.48
11:57:59.955,43079.956,175.41
11:57:59.985,43079.985,175.26
11:58:00.014,43080.014,175.51
11:58:00.043,43080.044,177.19
11:58:00.073,43080.073,174.93
11:58:00.102,43080.102,175.19
11:58:00.131,43080.131,174.64
11:58:00.160,43080.16,174.54
11:58:00.190,43080.19,174.43
11:58:00.219,43080.219,175.51
11:58:00.248,43080.248,174.18
11:58:00.278,43080.278,174.07
11:58:00.307,43080.307,173.99
11:58:00.336,43080.336,173.9
11:58:00.365,43080.365,173.82
11:58:00.394,43080.394,173.8
11:58:00.423,43080.424,174.18
11:58:00.453,43080.453,173.68
11:58:00.482,43080.482,173.61
11:58:00.511,43080.511,174.79
11:58:00.540,43080.54,173.52
11:58:00.570,43080.57,174.78
11:58:00.599,43080.599,173.44
11:58:00.628,43080.628,173.39
11:58:00.657,43080.657,173.35
11:58:00.686,43080.686,173.76
11:58:00.715,43080.716,174.62
11:58:00.745,43080.745,173.34
11:58:00.774,43080.774,174.62
11:58:00.803,43080.803,173.66
11:58:00.832,43080.832,173.25
11:58:00.862,43080.862,174.07
11:58:00.891,43080.891,173.61
11:58:00.920,43080.92,173.97
11:58:00.949,43080.949,173.87
11:58:00.978,43080.979,173.88
11:58:01.008,43081.008,172.97
11:58:01.037,43081.037,174.21
11:58:01.066,43081.066,173.71
11:58:01.095,43081.095,172.77
11:58:01.125,43081.125,174.33
11:58:01.154,43081.154,172.55
11:58:01.183,43081.183,173.28
11:58:01.212,43081.212,173.13
11:58:01.241,43081.241,172.58
11:58:01.270,43081.27,172.0
11:58:01.299,43081.3,172.19
11:58:01.329,43081.329,171.62
11:58:01.358,43081.358,171.83
11:58:01.387,43081.387,171.69
11:58:01.416,43081.416,171.04
11:58:01.445,43081.445,170.8
11:58:01.474,43081.474,172.32
11:58:01.503,43081.503,170.9
11:58:01.532,43081.532,172.07
11:58:01.561,43081.561,171.17
11:58:01.590,43081.591,171.57
11:58:01.619,43081.62,171.53
11:58:01.648,43081.648,170.71
11:58:01.677,43081.678,170.3
11:58:01.706,43081.707,170.25
11:58:01.735,43081.736,170.57
11:58:01.764,43081.764,170.18
11:58:01.793,43081.793,171.74
11:58:01.822,43081.823,170.9
11:58:01.851,43081.852,169.94
11:58:01.880,43081.88,169.94
11:58:01.909,43081.909,169.89
11:58:01.938,43081.938,170.59
11:58:01.967,43081.968,170.92
11:58:01.997,43081.997,171.28
11:58:02.026,43082.026,169.49
11:58:02.055,43082.055,171.12
11:58:02.084,43082.084,169.29
11:58:02.113,43082.113,169.22
11:58:02.142,43082.142,169.53
11:58:02.171,43082.171,169.01
11:58:02.200,43082.2,168.86
11:58:02.229,43082.229,170.04
11:58:02.258,43082.258,169.06
11:58:02.287,43082.287,168.5
11:58:02.315,43082.315,168.77
11:58:02.345,43082.345,169.54
11:58:02.373,43082.373,168.21
11:58:02.402,43082.402,168.04
11:58:02.431,43082.431,168.26
11:58:02.460,43082.46,167.59
11:58:02.489,43082.489,169.15
11:58:02.518,43082.518,169.46
11:58:02.547,43082.547,168.98
11:58:02.576,43082.576,167.16
11:58:02.604,43082.605,166.99
11:58:02.633,43082.633,166.9
11:58:02.662,43082.662,167.64
11:58:02.691,43082.691,168.4
11:58:02.720,43082.72,167.83
11:58:02.748,43082.749,166.9
11:58:02.777,43082.778,167.23
11:58:02.806,43082.807,166.25
11:58:02.835,43082.836,168.31
11:58:02.864,43082.864,167.38
11:58:02.893,43082.893,166.92
11:58:02.922,43082.922,166.03
11:58:02.950,43082.95,166.72
11:58:02.979,43082.979,165.86
11:58:03.008,43083.008,165.82
11:58:03.037,43083.037,167.52
11:58:03.066,43083.066,167.88
11:58:03.094,43083.094,165.62
11:58:03.123,43083.123,165.99
11:58:03.152,43083.152,166.78
11:58:03.181,43083.181,165.45
11:58:03.210,43083.21,166.18
11:58:03.238,43083.238,166.49
11:58:03.267,43083.267,165.51
11:58:03.296,43083.296,165.02
11:58:03.325,43083.325,164.81
11:58:03.353,43083.353,164.64
11:58:03.382,43083.382,164.9
11:58:03.410,43083.411,165.12
11:58:03.439,43083.439,164.07
11:58:03.468,43083.468,163.89
11:58:03.496,43083.497,163.7
11:58:03.525,43083.525,163.53
11:58:03.554,43083.554,163.42
11:58:03.582,43083.582,163.27
11:58:03.611,43083.611,164.47
11:58:03.640,43083.64,163.42
11:58:03.668,43083.668,162.89
11:58:03.696,43083.697,162.74
11:58:03.725,43083.725,162.53
11:58:03.754,43083.754,163.3
11:58:03.783,43083.783,163.97
11:58:03.812,43083.812,162.1
11:58:03.840,43083.84,162.7
11:58:03.869,43083.869,162.93
11:58:03.896,43083.896,161.48
11:58:03.925,43083.925,162.63
11:58:03.953,43083.954,162.43
11:58:03.982,43083.982,160.95
11:58:04.011,43084.011,160.76
11:58:04.039,43084.04,160.59
11:58:04.067,43084.068,162.48
11:58:04.096,43084.096,161.95
11:58:04.124,43084.124,160.03
11:58:04.153,43084.153,159.98
11:58:04.181,43084.181,159.75
11:58:04.210,43084.21,159.58
11:58:04.238,43084.238,159.82
11:58:04.267,43084.267,160.54
11:58:04.295,43084.295,159.12
11:58:04.323,43084.324,160.2
11:58:04.352,43084.352,158.83
11:58:04.380,43084.38,158.69
11:58:04.408,43084.408,158.52
11:58:04.437,43084.437,158.83
11:58:04.465,43084.465,160.39
