angle message - roll:69.6 pitch:-76.4 yaw:-144.5 version:18128
magnetic message - vec:(-6324, 38, 2443) temp_celsius:0.0
quaternion message - q:0.535888671875 -0.342376708984375 -0.58636474609375 -0.501678466796875
acceleration message - vec:(9.34541015625, 2.33037109375, -2.11025390625) temp_celsius:22.71
angular velocity message - w:(5.31005859375, -99.18212890625, -15.93017578125) temp_celsius:22.71
angle message - roll:116.8 pitch:-74.1 yaw:167.9 version:18128
magnetic message - vec:(-6075, -85, 3121) temp_celsius:0.0
quaternion message - q:0.470001220703125 -0.381439208984375 -0.646636962890625 -0.46405029296875
acceleration message - vec:(8.91953125, 2.3734375, -3.14384765625) temp_celsius:22.71
angular velocity message - w:(0.244140625, -82.03125, -11.8408203125) temp_celsius:22.71
angle message - roll:135.0 pitch:-67.5 yaw:149.4 version:18128
magnetic message - vec:(-5776, -217, 3598) temp_celsius:0.0
quaternion message - q:0.4146728515625 -0.40484619140625 -0.687774658203125 -0.43701171875
acceleration message - vec:(8.641992187500001, 2.6509765625000004, -4.3114257812500005) temp_celsius:22.71
angular velocity message - w:(10.009765625, -29.78515625, -11.16943359375) temp_celsius:22.71
angle message - roll:141.3 pitch:-63.6 yaw:144.3 version:18128
magnetic message - vec:(-5550, -284, 3870) temp_celsius:0.0
quaternion message - q:0.39031982421875 -0.40875244140625 -0.7130126953125 -0.414794921875
acceleration message - vec:(7.9625, 3.19169921875, -3.502734375) temp_celsius:22.76
angular velocity message - w:(2.8076171875, 101.86767578125, -35.0341796875) temp_celsius:22.76
angle message - roll:134.6 pitch:-64.1 yaw:153.8 version:18128
magnetic message - vec:(-5532, -368, 3843) temp_celsius:0.0
quaternion message - q:0.405792236328125 -0.373687744140625 -0.718231201171875 -0.4239501953125
acceleration message - vec:(8.65634765625, 3.6510742187500003, -1.0479492187500001) temp_celsius:22.71
angular velocity message - w:(34.3017578125, 258.23974609375, -64.51416015625) temp_celsius:22.71
angle message - roll:99.5 pitch:-68.2 yaw:-164.7 version:18128
magnetic message - vec:(-5850, -507, 3252) temp_celsius:0.0
quaternion message - q:0.498199462890625 -0.270782470703125 -0.678436279296875 -0.467010498046875
acceleration message - vec:(8.187402343750001, 4.6607421875, 1.0000976562500001) temp_celsius:22.71
angular velocity message - w:(34.423828125, 145.44677734375, -61.82861328125) temp_celsius:22.71
angle message - roll:68.3 pitch:-61.1 yaw:-123.4 version:18128
magnetic message - vec:(-6094, -710, 2362) temp_celsius:0.0
quaternion message - q:0.590301513671875 -0.13623046875 -0.6295166015625 -0.486358642578125
acceleration message - vec:(7.144238281250001, 5.7421875, 3.8472656250000004) temp_celsius:22.71
angular velocity message - w:(10.6201171875, 107.7880859375, -44.12841796875) temp_celsius:22.71
angle message - roll:57.9 pitch:-47.2 yaw:-103.8 version:18128
magnetic message - vec:(-6020, -1096, 1551) temp_celsius:0.0
quaternion message - q:0.647216796875 0.004058837890625 -0.570037841796875 -0.506011962890625
acceleration message - vec:(6.0771484375, 6.4168945312500005, 4.9478515625) temp_celsius:22.71
angular velocity message - w:(2.62451171875, 167.66357421875, -33.99658203125) temp_celsius:22.71
angle message - roll:51.2 pitch:-37.8 yaw:-90.9 version:18128
magnetic message - vec:(-5808, -1331, 903) temp_celsius:0.0
quaternion message - q:0.6973876953125 0.08465576171875 -0.501068115234375 -0.5052490234375
acceleration message - vec:(4.0243164062500005, 6.4791015625, 6.0005859375) temp_celsius:22.71
angular velocity message - w:(6.34765625, 147.52197265625, -22.76611328125) temp_celsius:22.71
angle message - roll:46.0 pitch:-25.7 yaw:-78.0 version:18128
magnetic message - vec:(-5371, -1496, 223) temp_celsius:0.0
quaternion message - q:0.75042724609375 0.174072265625 -0.4034423828125 -0.493621826171875
acceleration message - vec:(1.8422851562500002, 6.15849609375, 6.93369140625) temp_celsius:22.71
angular velocity message - w:(8.4228515625, 110.04638671875, -7.080078125) temp_celsius:22.71
angle message - roll:43.1 pitch:-15.2 yaw:-70.2 version:18128
magnetic message - vec:(-4821, -1585, -289) temp_celsius:0.0
quaternion message - q:0.779937744140625 0.234375 -0.3145751953125 -0.487548828125
acceleration message - vec:(-0.028710937500000002, 6.713574218750001, 6.8140625) temp_celsius:22.71
angular velocity message - w:(44.25048828125, 121.337890625, -68.66455078125) temp_celsius:22.71
angle message - roll:43.5 pitch:-3.6 yaw:-67.4 version:18128
magnetic message - vec:(-4225, -1687, -608) temp_celsius:0.0
quaternion message - q:0.7760009765625 0.299163818359375 -0.234130859375 -0.503387451171875
acceleration message - vec:(-1.9140625000000002, 6.617871093750001, 6.85234375) temp_celsius:22.71
angular velocity message - w:(-7.26318359375, 23.8037109375, 5.06591796875) temp_celsius:22.71
angle message - roll:44.8 pitch:5.3 yaw:-67.0 version:18128
magnetic message - vec:(-3635, -1829, -760) temp_celsius:0.0
quaternion message - q:0.75726318359375 0.347930908203125 -0.178985595703125 -0.522796630859375
acceleration message - vec:(-2.086328125, 6.5843750000000005, 6.651367187500001) temp_celsius:22.76
angular velocity message - w:(-7.14111328125, 12.63427734375, -1.0986328125) temp_celsius:22.76
angle message - roll:44.0 pitch:8.5 yaw:-68.1 version:18128
magnetic message - vec:(-3376, -1822, -824) temp_celsius:0.0
quaternion message - q:0.746978759765625 0.355194091796875 -0.157440185546875 -0.539398193359375
acceleration message - vec:(-1.9427734375, 6.737500000000001, 7.144238281250001) temp_celsius:22.71
angular velocity message - w:(4.0283203125, -25.08544921875, 14.58740234375) temp_celsius:22.71
angle message - roll:43.9 pitch:8.7 yaw:-70.0 version:18128
magnetic message - vec:(-3303, -1802, -844) temp_celsius:0.0
quaternion message - q:0.737701416015625 0.3525390625 -0.1610107421875 -0.55267333984375
acceleration message - vec:(-1.0144531250000002, 6.962402343750001, 7.1346679687500005) temp_celsius:22.71
angular velocity message - w:(5.859375, -87.34130859375, 34.0576171875) temp_celsius:22.71
angle message - roll:44.3 pitch:2.4 yaw:-73.8 version:18128
magnetic message - vec:(-3578, -1801, -793) temp_celsius:0.0
quaternion message - q:0.73272705078125 0.320281982421875 -0.215576171875 -0.560333251953125
acceleration message - vec:(0.8374023437500001, 6.7279296875000005, 7.034179687500001) temp_celsius:22.71
angular velocity message - w:(-6.103515625, -134.1552734375, 64.453125) temp_celsius:22.71
angle message - roll:44.8 pitch:-8.1 yaw:-79.3 version:18128
magnetic message - vec:(-4119, -1755, -620) temp_celsius:0.0
quaternion message - q:0.724578857421875 0.257720947265625 -0.297943115234375 -0.565399169921875
acceleration message - vec:(3.3639648437500003, 6.426464843750001, 6.546093750000001) temp_celsius:22.71
angular velocity message - w:(-18.12744140625, -126.77001953125, 37.109375) temp_celsius:22.71
angle message - roll:44.5 pitch:-21.0 yaw:-86.6 version:18128
magnetic message - vec:(-4809, -1559, -294) temp_celsius:0.0
quaternion message - q:0.7078857421875 0.161834716796875 -0.383331298828125 -0.5706787109375
acceleration message - vec:(5.708691406250001, 6.531738281250001, 5.20146484375) temp_celsius:22.71
angular velocity message - w:(3.662109375, -226.01318359375, 31.494140625) temp_celsius:22.71
angle message - roll:49.0 pitch:-33.2 yaw:-98.5 version:18128
magnetic message - vec:(-5392, -1398, 244) temp_celsius:0.0
quaternion message - q:0.658233642578125 0.06829833984375 -0.47650146484375 -0.578704833984375
acceleration message - vec:(6.9193359375000005, 6.43125, 3.1821289062500004) temp_celsius:22.71
angular velocity message - w:(2.38037109375, -142.27294921875, 13.916015625) temp_celsius:22.71
angle message - roll:62.7 pitch:-44.6 yaw:-119.8 version:18128
magnetic message - vec:(-5825, -1343, 1157) temp_celsius:0.0
quaternion message - q:0.56732177734375 -0.0341796875 -0.584228515625 -0.579254150390625
acceleration message - vec:(7.5796875, 5.5555664062500005, 0.73212890625) temp_celsius:22.76
angular velocity message - w:(-3.90625, -166.6259765625, 25.146484375) temp_celsius:22.76
angle message - roll:78.2 pitch:-52.2 yaw:-143.1 version:18128
magnetic message - vec:(-5958, -1243, 1984) temp_celsius:0.0
quaternion message - q:0.485321044921875 -0.140655517578125 -0.65020751953125 -0.5672607421875
acceleration message - vec:(7.598828125000001, 5.569921875, -1.0240234375000001) temp_celsius:22.76
angular velocity message - w:(20.81298828125, -143.61572265625, 6.53076171875) temp_celsius:22.76
angle message - roll:94.5 pitch:-53.9 yaw:-162.6 version:18128
magnetic message - vec:(-5886, -1157, 2659) temp_celsius:0.0
quaternion message - q:0.4224853515625 -0.201751708984375 -0.698211669921875 -0.541473388671875
acceleration message - vec:(7.622753906250001, 5.3880859375000005, -2.65576171875) temp_celsius:22.71
angular velocity message - w:(18.37158203125, -59.02099609375, 9.033203125) temp_celsius:22.71
angle message - roll:108.0 pitch:-52.8 yaw:-177.0 version:18128
magnetic message - vec:(-5717, -1081, 3176) temp_celsius:0.0
quaternion message - q:0.375457763671875 -0.238922119140625 -0.73553466796875 -0.510711669921875
acceleration message - vec:(7.6658203125, 5.301953125000001, -3.11513671875) temp_celsius:22.71
angular velocity message - w:(8.85009765625, -35.888671875, 2.86865234375) temp_celsius:22.71
angle message - roll:113.4 pitch:-51.8 yaw:177.3 version:18128
magnetic message - vec:(-5603, -1026, 3426) temp_celsius:0.0
quaternion message - q:0.355865478515625 -0.25457763671875 -0.750152587890625 -0.49566650390625
acceleration message - vec:(7.5701171875, 5.206250000000001, -3.1821289062500004) temp_celsius:22.71
